id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,home_team,away_team,match_date
76070,52,Goal,0.8830000305175781,0.4229999923706055,0.3879539966583252,Robert Lewandowski,h,227,OpenPlay,2015,RightFoot,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,,None,Bayern Munich,Hamburger SV,2015-08-14 22:30:00
76071,54,MissedShots,0.4590000152587891,0.5640000152587891,0.009192589670419693,Xabi Alonso,h,230,OpenPlay,2015,RightFoot,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,Arturo Vidal,Pass,Bayern Munich,Hamburger SV,2015-08-14 22:30:00
76072,57,BlockedShot,0.925,0.2560000038146973,0.06818210333585739,Robert Lewandowski,h,227,OpenPlay,2015,LeftFoot,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,Jérôme Boateng,TakeOn,Bayern Munich,Hamburger SV,2015-08-14 22:30:00
76073,63,BlockedShot,0.7030000305175781,0.6179999923706054,0.01343309972435236,Douglas Costa,h,393,OpenPlay,2015,LeftFoot,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,,None,Bayern Munich,Hamburger SV,2015-08-14 22:30:00
76074,63,SavedShot,0.8590000152587891,0.3659999847412109,0.09724009782075882,Rafinha,h,221,OpenPlay,2015,RightFoot,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,Douglas Costa,Pass,Bayern Munich,Hamburger SV,2015-08-14 22:30:00
76075,64,MissedShots,0.8669999694824219,0.38299999237060545,0.045260101556777954,Douglas Costa,h,393,OpenPlay,2015,LeftFoot,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,,Aerial,Bayern Munich,Hamburger SV,2015-08-14 22:30:00
76077,68,Goal,0.9590000152587891,0.4470000076293945,0.5615739822387695,Thomas Müller,h,224,OpenPlay,2015,Head,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,Douglas Costa,Cross,Bayern Munich,Hamburger SV,2015-08-14 22:30:00
76079,71,MissedShots,0.865,0.534000015258789,0.09791909903287888,Arturo Vidal,h,222,OpenPlay,2015,RightFoot,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,,None,Bayern Munich,Hamburger SV,2015-08-14 22:30:00
76080,72,Goal,0.93,0.629000015258789,0.5565440058708191,Thomas Müller,h,224,OpenPlay,2015,LeftFoot,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,Robert Lewandowski,TakeOn,Bayern Munich,Hamburger SV,2015-08-14 22:30:00
76081,77,SavedShot,0.7719999694824219,0.6880000305175781,0.034505099058151245,David Alaba,h,391,OpenPlay,2015,LeftFoot,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,Arturo Vidal,Pass,Bayern Munich,Hamburger SV,2015-08-14 22:30:00
76082,83,MissedShots,0.8640000152587891,0.14899999618530274,0.035962801426649094,Douglas Costa,h,393,OpenPlay,2015,LeftFoot,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,Thiago Alcántara,Chipped,Bayern Munich,Hamburger SV,2015-08-14 22:30:00
76083,86,Goal,0.8059999847412109,0.2989999961853027,0.034544698894023895,Douglas Costa,h,393,OpenPlay,2015,LeftFoot,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,Rafinha,Tackle,Bayern Munich,Hamburger SV,2015-08-14 22:30:00
76084,89,MissedShots,0.7080000305175781,0.3659999847412109,0.021322399377822876,Jérôme Boateng,h,220,OpenPlay,2015,RightFoot,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,Douglas Costa,Pass,Bayern Munich,Hamburger SV,2015-08-14 22:30:00
76057,3,SavedShot,0.874000015258789,0.6509999847412109,0.07054229825735092,Lewis Holtby,a,169,OpenPlay,2015,LeftFoot,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,Sven Schipplock,Pass,Bayern Munich,Hamburger SV,2015-08-14 22:30:00
76066,38,MissedShots,0.9640000152587891,0.32799999237060545,0.04786210134625435,Sven Schipplock,a,176,OpenPlay,2015,RightFoot,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,Michael Gregoritsch,Chipped,Bayern Munich,Hamburger SV,2015-08-14 22:30:00
76068,45,MissedShots,0.740999984741211,0.3390000152587891,0.013528600335121155,Dennis Diekmeier,a,175,OpenPlay,2015,RightFoot,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,,BallRecovery,Bayern Munich,Hamburger SV,2015-08-14 22:30:00
76076,66,BlockedShot,0.7669999694824219,0.25299999237060544,0.014219599775969982,Ivica Olic,a,303,OpenPlay,2015,LeftFoot,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,Michael Gregoritsch,Pass,Bayern Munich,Hamburger SV,2015-08-14 22:30:00
76078,69,MissedShots,0.7069999694824218,0.3120000076293945,0.008081690408289433,Michael Gregoritsch,a,171,OpenPlay,2015,LeftFoot,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,Ivica Olic,Pass,Bayern Munich,Hamburger SV,2015-08-14 22:30:00
76109,15,BlockedShot,0.73,0.6969999694824218,0.03948640078306198,Hakan Calhanoglu,h,189,DirectFreekick,2015,RightFoot,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,,Standard,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76110,17,MissedShots,0.785,0.575,0.031351398676633835,Lars Bender,h,421,OpenPlay,2015,RightFoot,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,,None,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76111,20,BlockedShot,0.9030000305175782,0.45599998474121095,0.45788899064064026,Stefan Kießling,h,190,OpenPlay,2015,RightFoot,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,Karim Bellarabi,Pass,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76112,21,SavedShot,0.9019999694824219,0.509000015258789,0.07298070192337036,Kyriakos Papadopoulos,h,197,FromCorner,2015,RightFoot,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,Hakan Calhanoglu,Cross,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76113,24,MissedShots,0.9230000305175782,0.505,0.06839419901371002,Stefan Kießling,h,190,SetPiece,2015,Head,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,Hakan Calhanoglu,Aerial,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76115,37,SavedShot,0.8369999694824218,0.7330000305175781,0.024476900696754456,Hakan Calhanoglu,h,189,OpenPlay,2015,RightFoot,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,Wendell,Pass,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76117,38,SavedShot,0.9209999847412109,0.37,0.36973899602890015,Hakan Calhanoglu,h,189,OpenPlay,2015,RightFoot,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,Lars Bender,Pass,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76118,39,MissedShots,0.905,0.51,0.028592800721526146,Kyriakos Papadopoulos,h,197,FromCorner,2015,Head,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,Hakan Calhanoglu,Aerial,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76119,41,MissedShots,0.730999984741211,0.4540000152587891,0.054760001599788666,Hakan Calhanoglu,h,189,DirectFreekick,2015,RightFoot,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,,Standard,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76121,44,SavedShot,0.84,0.6309999847412109,0.05369529873132706,Wendell,h,185,OpenPlay,2015,LeftFoot,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,Karim Bellarabi,Pass,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76122,44,Goal,0.9290000152587891,0.5690000152587891,0.4613499939441681,Stefan Kießling,h,190,OpenPlay,2015,LeftFoot,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,,Rebound,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76124,46,MissedShots,0.919000015258789,0.4470000076293945,0.11221999675035477,Stefan Kießling,h,190,OpenPlay,2015,RightFoot,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,Roberto Hilbert,Cross,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76125,49,MissedShots,0.9430000305175781,0.6669999694824219,0.04010770097374916,Son Heung-Min,h,453,FromCorner,2015,LeftFoot,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,Hakan Calhanoglu,TakeOn,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76126,58,SavedShot,0.9369999694824219,0.35200000762939454,0.07060330361127853,Hakan Calhanoglu,h,189,OpenPlay,2015,RightFoot,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,,None,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76127,58,MissedShots,0.92,0.43,0.024612300097942352,Stefan Kießling,h,190,FromCorner,2015,Head,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,Hakan Calhanoglu,Aerial,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76128,59,MissedShots,0.98,0.5659999847412109,0.3760490119457245,Son Heung-Min,h,453,FromCorner,2015,Head,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,Stefan Kießling,Rebound,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76129,61,MissedShots,0.905,0.555,0.019859999418258667,Kyriakos Papadopoulos,h,197,FromCorner,2015,Head,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,Hakan Calhanoglu,Aerial,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76130,62,MissedShots,0.9540000152587891,0.5609999847412109,0.4651390016078949,Stefan Kießling,h,190,OpenPlay,2015,LeftFoot,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,Karim Bellarabi,Cross,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76132,70,Goal,0.8730000305175781,0.655,0.08764459937810898,Julian Brandt,h,261,OpenPlay,2015,LeftFoot,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,Admir Mehmedi,Pass,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76133,77,MissedShots,0.9119999694824219,0.580999984741211,0.01683030091226101,Kyriakos Papadopoulos,h,197,FromCorner,2015,Head,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,Hakan Calhanoglu,Aerial,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76134,77,SavedShot,0.9330000305175781,0.49700000762939456,0.1468220055103302,Stefan Kießling,h,190,OpenPlay,2015,Head,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,Roberto Hilbert,Cross,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76135,79,BlockedShot,0.9119999694824219,0.6509999847412109,0.31340399384498596,Admir Mehmedi,h,194,OpenPlay,2015,RightFoot,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,Julian Brandt,Pass,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76136,85,SavedShot,0.8690000152587891,0.35700000762939454,0.08313950151205063,Admir Mehmedi,h,194,OpenPlay,2015,RightFoot,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,Roberto Hilbert,Pass,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76137,90,BlockedShot,0.765,0.5540000152587891,0.021646099165081978,Wendell,h,185,OpenPlay,2015,LeftFoot,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,Julian Brandt,TakeOn,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76138,92,BlockedShot,0.8809999847412109,0.6309999847412109,0.12095999717712402,Julian Brandt,h,261,OpenPlay,2015,LeftFoot,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,Admir Mehmedi,Pass,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76108,4,Goal,0.8959999847412109,0.3160000038146973,0.3129029870033264,Steven Zuber,a,254,OpenPlay,2015,LeftFoot,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,Eugen Polanski,Throughball,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76114,30,MissedShots,0.905,0.5820000076293945,0.0716727003455162,Steven Zuber,a,254,OpenPlay,2015,Head,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,Kevin Volland,Cross,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76116,38,MissedShots,0.914000015258789,0.634000015258789,0.020110100507736206,Kevin Kurányi,a,255,OpenPlay,2015,Head,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,Jonathan Schmid,Aerial,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76120,43,SavedShot,0.765,0.49599998474121093,0.023534100502729416,Steven Zuber,a,254,SetPiece,2015,LeftFoot,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,Pirmin Schwegler,Pass,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76123,45,MissedShots,0.879000015258789,0.67,0.04306450113654137,Kevin Volland,a,83,OpenPlay,2015,RightFoot,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,Jonathan Schmid,Chipped,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76131,66,BlockedShot,0.7269999694824218,0.6930000305175781,0.012665200047194958,Eugen Polanski,a,86,OpenPlay,2015,RightFoot,1022,Bayer Leverkusen,Hoffenheim,2,1,2015-08-15 17:30:00,,Dispossessed,Bayer Leverkusen,Hoffenheim,2015-08-15 17:30:00
76195,8,SavedShot,0.75,0.475,0.015563799999654293,Raúl Bobadilla,h,273,OpenPlay,2015,RightFoot,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,Tobias Werner,Chipped,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76196,11,BlockedShot,0.740999984741211,0.53,0.019966499879956245,Daniel Baier,h,268,OpenPlay,2015,LeftFoot,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,Raúl Bobadilla,Pass,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76200,30,MissedShots,0.925,0.4759999847412109,0.11256299912929535,Ragnar Klavan,h,265,FromCorner,2015,Head,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,Raúl Bobadilla,Cross,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76201,33,BlockedShot,0.7780000305175782,0.34200000762939453,0.06981799751520157,Tobias Werner,h,397,DirectFreekick,2015,LeftFoot,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,,Standard,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76203,40,ShotOnPost,0.9519999694824218,0.425,0.04758080095052719,Hong Jeong-ho,h,406,FromCorner,2015,Head,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,Tobias Werner,Aerial,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76204,43,BlockedShot,0.7530000305175781,0.580999984741211,0.020603399723768234,Halil Altintop,h,280,OpenPlay,2015,RightFoot,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,Raúl Bobadilla,Pass,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76207,48,MissedShots,0.87,0.43400001525878906,0.08736419677734375,Dominik Kohr,h,269,OpenPlay,2015,RightFoot,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,Halil Altintop,Pass,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76208,50,MissedShots,0.9219999694824219,0.38599998474121094,0.01730090007185936,Dominik Kohr,h,269,SetPiece,2015,Head,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,Tobias Werner,Aerial,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76209,52,BlockedShot,0.7780000305175782,0.36900001525878906,0.022660700604319572,Tobias Werner,h,397,OpenPlay,2015,LeftFoot,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,,BallRecovery,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76210,54,SavedShot,0.7930000305175782,0.61,0.09795860201120377,Markus Feulner,h,278,DirectFreekick,2015,RightFoot,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,,Standard,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76211,60,MissedShots,0.8119999694824219,0.29399999618530276,0.02642880007624626,Caiuby,h,272,OpenPlay,2015,LeftFoot,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,Alexander Esswein,TakeOn,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76212,73,BlockedShot,0.7319999694824219,0.5579999923706055,0.017718899995088577,Daniel Baier,h,268,OpenPlay,2015,RightFoot,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,Caiuby,Pass,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76213,74,ShotOnPost,0.8119999694824219,0.539000015258789,0.1526940017938614,Alexander Esswein,h,270,DirectFreekick,2015,RightFoot,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,,Standard,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76214,76,MissedShots,0.9169999694824219,0.46700000762939453,0.04583299905061722,Tobias Werner,h,397,OpenPlay,2015,Head,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,Alexander Esswein,Aerial,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76217,80,BlockedShot,0.875999984741211,0.27,0.028789399191737175,Alexander Esswein,h,270,OpenPlay,2015,RightFoot,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,Caiuby,Pass,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76219,87,MissedShots,0.9,0.45,0.024539999663829803,Caiuby,h,272,FromCorner,2015,Head,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,Paul Verhaegh,Aerial,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76220,89,BlockedShot,0.8030000305175782,0.2589999961853027,0.017108500003814697,Sascha Mölders,h,398,OpenPlay,2015,LeftFoot,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,,None,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76221,89,BlockedShot,0.89,0.555,0.08489230275154114,Alexander Esswein,h,270,FromCorner,2015,RightFoot,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,,None,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76223,93,SavedShot,0.9030000305175782,0.5159999847412109,0.11758799850940704,Alexander Esswein,h,270,OpenPlay,2015,LeftFoot,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,Hong Jeong-ho,Pass,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76224,94,ShotOnPost,0.9319999694824219,0.5279999923706055,0.12171299755573273,Sascha Mölders,h,398,OpenPlay,2015,Head,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,Paul Verhaegh,Cross,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76194,4,MissedShots,0.8830000305175781,0.5270000076293946,0.026089299470186234,Salomon Kalou,a,26,SetPiece,2015,Head,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,,None,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76197,14,ShotOnPost,0.9259999847412109,0.6509999847412109,0.08305300027132034,Salomon Kalou,a,26,OpenPlay,2015,LeftFoot,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,Valentin Stocker,TakeOn,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76198,22,BlockedShot,0.879000015258789,0.6659999847412109,0.05948759987950325,Jens Hegeler,a,30,OpenPlay,2015,LeftFoot,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,Valentin Stocker,Pass,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76199,23,MissedShots,0.759000015258789,0.34599998474121096,0.016389699652791023,Peter Pekarík,a,443,OpenPlay,2015,RightFoot,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,,None,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76202,38,MissedShots,0.7240000152587891,0.53,0.018705999478697777,Jens Hegeler,a,30,OpenPlay,2015,RightFoot,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,Vladimir Darida,Pass,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76205,44,MissedShots,0.7090000152587891,0.754000015258789,0.014378700405359268,Roy Beerens,a,36,OpenPlay,2015,RightFoot,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,Per Skjelbred,Pass,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76206,47,Goal,0.885,0.5,0.7577769756317139,Salomon Kalou,a,26,Penalty,2015,RightFoot,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,,Standard,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76215,76,SavedShot,0.8090000152587891,0.4759999847412109,0.06451380252838135,Genki Haraguchi,a,35,OpenPlay,2015,LeftFoot,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,,None,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76216,78,MissedShots,0.745999984741211,0.6309999847412109,0.0551145002245903,Jens Hegeler,a,30,DirectFreekick,2015,RightFoot,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,,Standard,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76218,86,MissedShots,0.9069999694824219,0.31,0.053839001804590225,Nico Schulz,a,433,OpenPlay,2015,RightFoot,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,Genki Haraguchi,TakeOn,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76222,92,SavedShot,0.855999984741211,0.38,0.08356469869613647,Vladimir Darida,a,27,OpenPlay,2015,RightFoot,1023,Augsburg,Hertha Berlin,0,1,2015-08-15 17:30:00,Genki Haraguchi,Pass,Augsburg,Hertha Berlin,2015-08-15 17:30:00
76225,3,MissedShots,0.7340000152587891,0.7419999694824219,0.011743799783289433,Zlatko Junuzovic,h,301,OpenPlay,2015,RightFoot,1024,Werder Bremen,Schalke 04,0,3,2015-08-15 17:30:00,Ulisses García,Pass,Werder Bremen,Schalke 04,2015-08-15 17:30:00
76234,27,MissedShots,0.815,0.36700000762939455,0.04161430150270462,Zlatko Junuzovic,h,301,OpenPlay,2015,RightFoot,1024,Werder Bremen,Schalke 04,0,3,2015-08-15 17:30:00,Theodor Gebre Selassie,Pass,Werder Bremen,Schalke 04,2015-08-15 17:30:00
76236,31,SavedShot,0.8490000152587891,0.5509999847412109,0.06852810084819794,Zlatko Junuzovic,h,301,OpenPlay,2015,RightFoot,1024,Werder Bremen,Schalke 04,0,3,2015-08-15 17:30:00,,None,Werder Bremen,Schalke 04,2015-08-15 17:30:00
76237,33,OwnGoal,0.14600000381469727,0.40299999237060546,0,Theodor Gebre Selassie,h,110,OpenPlay,2015,LeftFoot,1024,Werder Bremen,Schalke 04,0,3,2015-08-15 17:30:00,,None,Werder Bremen,Schalke 04,2015-08-15 17:30:00
76238,40,BlockedShot,0.7969999694824219,0.5790000152587891,0.11368300020694733,Zlatko Junuzovic,h,301,DirectFreekick,2015,RightFoot,1024,Werder Bremen,Schalke 04,0,3,2015-08-15 17:30:00,,Standard,Werder Bremen,Schalke 04,2015-08-15 17:30:00
76239,42,MissedShots,0.705,0.34900001525878904,0.013675100170075893,Clemens Fritz,h,117,OpenPlay,2015,RightFoot,1024,Werder Bremen,Schalke 04,0,3,2015-08-15 17:30:00,Jannik Vestergaard,Pass,Werder Bremen,Schalke 04,2015-08-15 17:30:00
76240,49,MissedShots,0.7559999847412109,0.3509999847412109,0.020854100584983826,Fin Bartels,h,115,OpenPlay,2015,RightFoot,1024,Werder Bremen,Schalke 04,0,3,2015-08-15 17:30:00,Clemens Fritz,Pass,Werder Bremen,Schalke 04,2015-08-15 17:30:00
