id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,home_team,away_team,match_date
165770,36,BlockedShot,0.78,0.355,0.0747578963637352,Wendell,a,185,DirectFreekick,2017,LeftFoot,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,,Standard,Bayern Munich,Bayer Leverkusen,2017-08-18 19:30:00
165771,36,MissedShots,0.795,0.44299999237060544,0.04453660175204277,Karim Bellarabi,a,186,OpenPlay,2017,RightFoot,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,Leon Bailey,Pass,Bayern Munich,Bayer Leverkusen,2017-08-18 19:30:00
165772,41,MissedShots,0.765,0.3240000152587891,0.018322400748729706,Dominik Kohr,a,269,OpenPlay,2017,RightFoot,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,Karim Bellarabi,Pass,Bayern Munich,Bayer Leverkusen,2017-08-18 19:30:00
165774,43,BlockedShot,0.8190000152587891,0.28700000762939454,0.02518649958074093,Leon Bailey,a,5221,OpenPlay,2017,LeftFoot,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,Kevin Volland,Pass,Bayern Munich,Bayer Leverkusen,2017-08-18 19:30:00
165775,45,MissedShots,0.9790000152587891,0.3940000152587891,0.03487899899482727,Karim Bellarabi,a,186,FromCorner,2017,Head,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,,None,Bayern Munich,Bayer Leverkusen,2017-08-18 19:30:00
165776,47,MissedShots,0.899000015258789,0.365,0.015263699926435947,Karim Bellarabi,a,186,OpenPlay,2017,Head,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,Admir Mehmedi,Cross,Bayern Munich,Bayer Leverkusen,2017-08-18 19:30:00
165778,55,MissedShots,0.8109999847412109,0.355,0.08739469945430756,Julian Brandt,a,261,OpenPlay,2017,RightFoot,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,Dominik Kohr,Throughball,Bayern Munich,Bayer Leverkusen,2017-08-18 19:30:00
165779,56,SavedShot,0.9219999694824219,0.42700000762939455,0.3612929880619049,Julian Brandt,a,261,OpenPlay,2017,RightFoot,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,Karim Bellarabi,Pass,Bayern Munich,Bayer Leverkusen,2017-08-18 19:30:00
165780,56,BlockedShot,0.9119999694824219,0.48,0.364793986082077,Dominik Kohr,a,269,OpenPlay,2017,RightFoot,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,,Rebound,Bayern Munich,Bayer Leverkusen,2017-08-18 19:30:00
165782,64,Goal,0.875,0.26799999237060546,0.036160800606012344,Admir Mehmedi,a,194,OpenPlay,2017,RightFoot,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,Julian Brandt,Pass,Bayern Munich,Bayer Leverkusen,2017-08-18 19:30:00
165783,71,MissedShots,0.9130000305175782,0.524000015258789,0.29958200454711914,Dominik Kohr,a,269,SetPiece,2017,Head,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,Admir Mehmedi,Cross,Bayern Munich,Bayer Leverkusen,2017-08-18 19:30:00
165785,80,MissedShots,0.7619999694824219,0.6140000152587891,0.02108299918472767,Wendell,a,185,OpenPlay,2017,LeftFoot,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,Julian Brandt,Pass,Bayern Munich,Bayer Leverkusen,2017-08-18 19:30:00
165788,87,BlockedShot,0.7919999694824219,0.6569999694824219,0.033557601273059845,Kevin Kampl,a,188,FromCorner,2017,RightFoot,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,Julian Brandt,Pass,Bayern Munich,Bayer Leverkusen,2017-08-18 19:30:00
165789,87,MissedShots,0.91,0.62,0.3418479859828949,Julian Brandt,a,261,FromCorner,2017,RightFoot,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,,Rebound,Bayern Munich,Bayer Leverkusen,2017-08-18 19:30:00
165790,90,BlockedShot,0.7530000305175781,0.7230000305175781,0.01320740021765232,Karim Bellarabi,a,186,OpenPlay,2017,RightFoot,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,Kevin Kampl,Pass,Bayern Munich,Bayer Leverkusen,2017-08-18 19:30:00
165792,3,MissedShots,0.9319999694824219,0.62,0.030101599171757698,Ádám Szalai,h,360,FromCorner,2017,Head,8260,Hoffenheim,Werder Bremen,1,0,2017-08-19 14:30:00,Kerem Demirbay,Cross,Hoffenheim,Werder Bremen,2017-08-19 14:30:00
165793,4,MissedShots,0.9290000152587891,0.5629999923706055,0.4998219907283783,Kerem Demirbay,h,5273,OpenPlay,2017,LeftFoot,8260,Hoffenheim,Werder Bremen,1,0,2017-08-19 14:30:00,Mark Uth,Throughball,Hoffenheim,Werder Bremen,2017-08-19 14:30:00
165794,7,BlockedShot,0.6969999694824218,0.39799999237060546,0.012109600007534027,Dennis Geiger,h,6081,OpenPlay,2017,RightFoot,8260,Hoffenheim,Werder Bremen,1,0,2017-08-19 14:30:00,Steven Zuber,Pass,Hoffenheim,Werder Bremen,2017-08-19 14:30:00
165795,14,MissedShots,0.919000015258789,0.40599998474121096,0.0872747004032135,Håvard Nordtveit,h,202,FromCorner,2017,LeftFoot,8260,Hoffenheim,Werder Bremen,1,0,2017-08-19 14:30:00,,None,Hoffenheim,Werder Bremen,2017-08-19 14:30:00
165798,23,MissedShots,0.7290000152587891,0.6430000305175781,0.04527889937162399,Nadiem Amiri,h,82,DirectFreekick,2017,RightFoot,8260,Hoffenheim,Werder Bremen,1,0,2017-08-19 14:30:00,,Standard,Hoffenheim,Werder Bremen,2017-08-19 14:30:00
165806,44,BlockedShot,0.7030000305175781,0.49599998474121093,0.018283899873495102,Nadiem Amiri,h,82,OpenPlay,2017,RightFoot,8260,Hoffenheim,Werder Bremen,1,0,2017-08-19 14:30:00,Dennis Geiger,Pass,Hoffenheim,Werder Bremen,2017-08-19 14:30:00
165808,53,MissedShots,0.805,0.664000015258789,0.028706900775432587,Steven Zuber,h,254,OpenPlay,2017,RightFoot,8260,Hoffenheim,Werder Bremen,1,0,2017-08-19 14:30:00,Mark Uth,Pass,Hoffenheim,Werder Bremen,2017-08-19 14:30:00
165809,56,MissedShots,0.715999984741211,0.6609999847412109,0.013708099722862244,Kerem Demirbay,h,5273,OpenPlay,2017,LeftFoot,8260,Hoffenheim,Werder Bremen,1,0,2017-08-19 14:30:00,Steven Zuber,Pass,Hoffenheim,Werder Bremen,2017-08-19 14:30:00
165811,59,BlockedShot,0.759000015258789,0.49700000762939456,0.023178499191999435,Kerem Demirbay,h,5273,OpenPlay,2017,LeftFoot,8260,Hoffenheim,Werder Bremen,1,0,2017-08-19 14:30:00,Mark Uth,Pass,Hoffenheim,Werder Bremen,2017-08-19 14:30:00
165812,72,BlockedShot,0.755,0.6680000305175782,0.02252049930393696,Steven Zuber,h,254,OpenPlay,2017,RightFoot,8260,Hoffenheim,Werder Bremen,1,0,2017-08-19 14:30:00,,TakeOn,Hoffenheim,Werder Bremen,2017-08-19 14:30:00
165813,81,BlockedShot,0.725,0.6459999847412109,0.01686130091547966,Serge Gnabry,h,993,OpenPlay,2017,LeftFoot,8260,Hoffenheim,Werder Bremen,1,0,2017-08-19 14:30:00,Eugen Polanski,Pass,Hoffenheim,Werder Bremen,2017-08-19 14:30:00
165814,83,SavedShot,0.905,0.3770000076293945,0.09624540060758591,Serge Gnabry,h,993,OpenPlay,2017,RightFoot,8260,Hoffenheim,Werder Bremen,1,0,2017-08-19 14:30:00,Andrej Kramaric,Pass,Hoffenheim,Werder Bremen,2017-08-19 14:30:00
165815,83,Goal,0.7340000152587891,0.5879999923706055,0.01718270033597946,Andrej Kramaric,h,956,OpenPlay,2017,RightFoot,8260,Hoffenheim,Werder Bremen,1,0,2017-08-19 14:30:00,Ádám Szalai,Dispossessed,Hoffenheim,Werder Bremen,2017-08-19 14:30:00
165816,91,SavedShot,0.8130000305175781,0.32599998474121095,0.06299629807472229,Kerem Demirbay,h,5273,OpenPlay,2017,LeftFoot,8260,Hoffenheim,Werder Bremen,1,0,2017-08-19 14:30:00,Serge Gnabry,TakeOn,Hoffenheim,Werder Bremen,2017-08-19 14:30:00
165796,15,MissedShots,0.91,0.5729999923706055,0.017932100221514702,Milos Veljkovic,a,2691,FromCorner,2017,Head,8260,Hoffenheim,Werder Bremen,1,0,2017-08-19 14:30:00,Florian Kainz,Aerial,Hoffenheim,Werder Bremen,2017-08-19 14:30:00
165797,21,MissedShots,0.7619999694824219,0.6409999847412109,0.021858500316739082,Max Kruse,a,155,OpenPlay,2017,RightFoot,8260,Hoffenheim,Werder Bremen,1,0,2017-08-19 14:30:00,Florian Kainz,Pass,Hoffenheim,Werder Bremen,2017-08-19 14:30:00
165799,26,MissedShots,0.895,0.4640000152587891,0.01826299913227558,Lamine Sané,a,3254,FromCorner,2017,Head,8260,Hoffenheim,Werder Bremen,1,0,2017-08-19 14:30:00,Max Kruse,Aerial,Hoffenheim,Werder Bremen,2017-08-19 14:30:00
165800,28,BlockedShot,0.799000015258789,0.3940000152587891,0.030899500474333763,Max Kruse,a,155,OpenPlay,2017,LeftFoot,8260,Hoffenheim,Werder Bremen,1,0,2017-08-19 14:30:00,Theodor Gebre Selassie,HeadPass,Hoffenheim,Werder Bremen,2017-08-19 14:30:00
165801,28,MissedShots,0.9159999847412109,0.5270000076293946,0.5050680041313171,Florian Kainz,a,5231,OpenPlay,2017,RightFoot,8260,Hoffenheim,Werder Bremen,1,0,2017-08-19 14:30:00,Fin Bartels,Pass,Hoffenheim,Werder Bremen,2017-08-19 14:30:00
165802,34,SavedShot,0.9080000305175782,0.669000015258789,0.05985099822282791,Ludwig Augustinsson,a,6083,OpenPlay,2017,LeftFoot,8260,Hoffenheim,Werder Bremen,1,0,2017-08-19 14:30:00,,None,Hoffenheim,Werder Bremen,2017-08-19 14:30:00
165803,35,MissedShots,0.8080000305175781,0.39599998474121095,0.029344499111175537,Maximilian Eggestein,a,125,FromCorner,2017,RightFoot,8260,Hoffenheim,Werder Bremen,1,0,2017-08-19 14:30:00,,None,Hoffenheim,Werder Bremen,2017-08-19 14:30:00
165804,36,MissedShots,0.9259999847412109,0.41,0.01911499910056591,Thomas Delaney,a,5230,FromCorner,2017,Head,8260,Hoffenheim,Werder Bremen,1,0,2017-08-19 14:30:00,Florian Kainz,Aerial,Hoffenheim,Werder Bremen,2017-08-19 14:30:00
165805,40,BlockedShot,0.7580000305175781,0.4929999923706055,0.025226600468158722,Max Kruse,a,155,OpenPlay,2017,LeftFoot,8260,Hoffenheim,Werder Bremen,1,0,2017-08-19 14:30:00,Fin Bartels,Pass,Hoffenheim,Werder Bremen,2017-08-19 14:30:00
165807,48,BlockedShot,0.7469999694824219,0.669000015258789,0.04989669844508171,Florian Kainz,a,5231,DirectFreekick,2017,RightFoot,8260,Hoffenheim,Werder Bremen,1,0,2017-08-19 14:30:00,,Standard,Hoffenheim,Werder Bremen,2017-08-19 14:30:00
165810,58,SavedShot,0.8490000152587891,0.2610000038146973,0.029377400875091553,Maximilian Eggestein,a,125,OpenPlay,2017,RightFoot,8260,Hoffenheim,Werder Bremen,1,0,2017-08-19 14:30:00,Max Kruse,Pass,Hoffenheim,Werder Bremen,2017-08-19 14:30:00
165817,0,MissedShots,0.715,0.4759999847412109,0.01497809961438179,Vladimir Darida,h,27,OpenPlay,2017,LeftFoot,8261,Hertha Berlin,VfB Stuttgart,2,0,2017-08-19 14:30:00,Vedad Ibisevic,Pass,Hertha Berlin,VfB Stuttgart,2017-08-19 14:30:00
165819,12,MissedShots,0.725,0.57,0.013239200226962566,Vladimir Darida,h,27,OpenPlay,2017,RightFoot,8261,Hertha Berlin,VfB Stuttgart,2,0,2017-08-19 14:30:00,,None,Hertha Berlin,VfB Stuttgart,2017-08-19 14:30:00
165820,13,MissedShots,0.9319999694824219,0.4159999847412109,0.0976916030049324,Mathew Leckie,h,241,OpenPlay,2017,Head,8261,Hertha Berlin,VfB Stuttgart,2,0,2017-08-19 14:30:00,Mitchell Weiser,Cross,Hertha Berlin,VfB Stuttgart,2017-08-19 14:30:00
165821,18,MissedShots,0.7440000152587891,0.425,0.016216300427913666,Mathew Leckie,h,241,OpenPlay,2017,RightFoot,8261,Hertha Berlin,VfB Stuttgart,2,0,2017-08-19 14:30:00,,None,Hertha Berlin,VfB Stuttgart,2017-08-19 14:30:00
165822,23,BlockedShot,0.8019999694824219,0.48700000762939455,0.05284319818019867,Vedad Ibisevic,h,29,OpenPlay,2017,RightFoot,8261,Hertha Berlin,VfB Stuttgart,2,0,2017-08-19 14:30:00,Vladimir Darida,Pass,Hertha Berlin,VfB Stuttgart,2017-08-19 14:30:00
165823,37,BlockedShot,0.759000015258789,0.7519999694824219,0.01786920055747032,Alexander Esswein,h,270,OpenPlay,2017,RightFoot,8261,Hertha Berlin,VfB Stuttgart,2,0,2017-08-19 14:30:00,Mathew Leckie,Pass,Hertha Berlin,VfB Stuttgart,2017-08-19 14:30:00
165824,39,SavedShot,0.81,0.30700000762939456,0.023592600598931313,Alexander Esswein,h,270,OpenPlay,2017,LeftFoot,8261,Hertha Berlin,VfB Stuttgart,2,0,2017-08-19 14:30:00,Mitchell Weiser,Pass,Hertha Berlin,VfB Stuttgart,2017-08-19 14:30:00
165825,45,Goal,0.9069999694824219,0.285,0.04612009972333908,Mathew Leckie,h,241,OpenPlay,2017,LeftFoot,8261,Hertha Berlin,VfB Stuttgart,2,0,2017-08-19 14:30:00,Vedad Ibisevic,TakeOn,Hertha Berlin,VfB Stuttgart,2017-08-19 14:30:00
165830,60,BlockedShot,0.8590000152587891,0.519000015258789,0.0485352985560894,Vedad Ibisevic,h,29,OpenPlay,2017,Head,8261,Hertha Berlin,VfB Stuttgart,2,0,2017-08-19 14:30:00,Marvin Plattenhardt,Cross,Hertha Berlin,VfB Stuttgart,2017-08-19 14:30:00
165831,61,Goal,0.95,0.5770000076293945,0.10547000169754028,Mathew Leckie,h,241,FromCorner,2017,LeftFoot,8261,Hertha Berlin,VfB Stuttgart,2,0,2017-08-19 14:30:00,,None,Hertha Berlin,VfB Stuttgart,2017-08-19 14:30:00
165818,10,SavedShot,0.8159999847412109,0.25,0.02419999986886978,Chadrac Akolo,a,6089,OpenPlay,2017,RightFoot,8261,Hertha Berlin,VfB Stuttgart,2,0,2017-08-19 14:30:00,Christian Gentner,Pass,Hertha Berlin,VfB Stuttgart,2017-08-19 14:30:00
165826,52,SavedShot,0.98,0.30100000381469727,0.04274579882621765,Simon Terodde,a,6090,OpenPlay,2017,RightFoot,8261,Hertha Berlin,VfB Stuttgart,2,0,2017-08-19 14:30:00,Chadrac Akolo,Pass,Hertha Berlin,VfB Stuttgart,2017-08-19 14:30:00
165827,53,BlockedShot,0.8380000305175781,0.5179999923706055,0.07007110118865967,Chadrac Akolo,a,6089,OpenPlay,2017,RightFoot,8261,Hertha Berlin,VfB Stuttgart,2,0,2017-08-19 14:30:00,Takuma Asano,Pass,Hertha Berlin,VfB Stuttgart,2017-08-19 14:30:00
165828,56,BlockedShot,0.8919999694824219,0.6020000076293945,0.07088799774646759,Josip Brekalo,a,5353,OpenPlay,2017,RightFoot,8261,Hertha Berlin,VfB Stuttgart,2,0,2017-08-19 14:30:00,,BallRecovery,Hertha Berlin,VfB Stuttgart,2017-08-19 14:30:00
165829,56,BlockedShot,0.775,0.47,0.03208550065755844,Orel Mangala,a,6088,OpenPlay,2017,RightFoot,8261,Hertha Berlin,VfB Stuttgart,2,0,2017-08-19 14:30:00,,Rebound,Hertha Berlin,VfB Stuttgart,2017-08-19 14:30:00
165832,73,ShotOnPost,0.8919999694824219,0.33599998474121096,0.2601979970932007,Takuma Asano,a,6087,OpenPlay,2017,RightFoot,8261,Hertha Berlin,VfB Stuttgart,2,0,2017-08-19 14:30:00,Benjamin Pavard,Chipped,Hertha Berlin,VfB Stuttgart,2017-08-19 14:30:00
165833,80,MissedShots,0.93,0.4229999923706055,0.32248300313949585,Anastasios Donis,a,3962,OpenPlay,2017,RightFoot,8261,Hertha Berlin,VfB Stuttgart,2,0,2017-08-19 14:30:00,,None,Hertha Berlin,VfB Stuttgart,2017-08-19 14:30:00
165834,86,MissedShots,0.8090000152587891,0.754000015258789,0.058990199118852615,Anastasios Donis,a,3962,DirectFreekick,2017,RightFoot,8261,Hertha Berlin,VfB Stuttgart,2,0,2017-08-19 14:30:00,,Standard,Hertha Berlin,VfB Stuttgart,2017-08-19 14:30:00
165916,7,Goal,0.93,0.6509999847412109,0.04072260111570358,Nicolai Müller,h,170,FromCorner,2017,RightFoot,8262,Hamburger SV,Augsburg,1,0,2017-08-19 14:30:00,Walace,Cross,Hamburger SV,Augsburg,2017-08-19 14:30:00
165920,20,SavedShot,0.9369999694824219,0.675,0.01597299985587597,Kyriakos Papadopoulos,h,197,SetPiece,2017,Head,8262,Hamburger SV,Augsburg,1,0,2017-08-19 14:30:00,Aaron Hunt,Cross,Hamburger SV,Augsburg,2017-08-19 14:30:00
165921,24,MissedShots,0.8480000305175781,0.3770000076293945,0.0556207001209259,Filip Kostic,h,64,OpenPlay,2017,LeftFoot,8262,Hamburger SV,Augsburg,1,0,2017-08-19 14:30:00,Bobby Wood,HeadPass,Hamburger SV,Augsburg,2017-08-19 14:30:00
165926,51,BlockedShot,0.6730000305175782,0.07599999904632568,0.00873687956482172,Aaron Hunt,h,174,OpenPlay,2017,LeftFoot,8262,Hamburger SV,Augsburg,1,0,2017-08-19 14:30:00,André Hahn,Interception,Hamburger SV,Augsburg,2017-08-19 14:30:00
165927,55,MissedShots,0.715999984741211,0.4809999847412109,0.024011099711060524,Bobby Wood,h,5224,OpenPlay,2017,RightFoot,8262,Hamburger SV,Augsburg,1,0,2017-08-19 14:30:00,Walace,Pass,Hamburger SV,Augsburg,2017-08-19 14:30:00
165931,70,SavedShot,0.6809999847412109,0.555,0.018239300698041916,Walace,h,5226,OpenPlay,2017,RightFoot,8262,Hamburger SV,Augsburg,1,0,2017-08-19 14:30:00,Albin Ekdal,Pass,Hamburger SV,Augsburg,2017-08-19 14:30:00
165932,78,BlockedShot,0.7880000305175782,0.5629999923706055,0.03855840116739273,Bobby Wood,h,5224,OpenPlay,2017,LeftFoot,8262,Hamburger SV,Augsburg,1,0,2017-08-19 14:30:00,Albin Ekdal,Pass,Hamburger SV,Augsburg,2017-08-19 14:30:00
165933,78,SavedShot,0.89,0.34200000762939453,0.08697929978370667,Walace,h,5226,OpenPlay,2017,RightFoot,8262,Hamburger SV,Augsburg,1,0,2017-08-19 14:30:00,Dennis Diekmeier,Pass,Hamburger SV,Augsburg,2017-08-19 14:30:00
165935,84,SavedShot,0.769000015258789,0.40200000762939453,0.033755701035261154,Gian-Luca Waldschmidt,h,294,OpenPlay,2017,LeftFoot,8262,Hamburger SV,Augsburg,1,0,2017-08-19 14:30:00,Bobby Wood,Pass,Hamburger SV,Augsburg,2017-08-19 14:30:00
165936,88,MissedShots,0.8590000152587891,0.41,0.12998199462890625,Gian-Luca Waldschmidt,h,294,OpenPlay,2017,RightFoot,8262,Hamburger SV,Augsburg,1,0,2017-08-19 14:30:00,André Hahn,Chipped,Hamburger SV,Augsburg,2017-08-19 14:30:00
165938,94,MissedShots,0.8080000305175781,0.48400001525878905,0.09980159997940063,Aaron Hunt,h,174,SetPiece,2017,LeftFoot,8262,Hamburger SV,Augsburg,1,0,2017-08-19 14:30:00,Gian-Luca Waldschmidt,Throughball,Hamburger SV,Augsburg,2017-08-19 14:30:00
165915,6,BlockedShot,0.8919999694824219,0.29200000762939454,0.04911649972200394,Caiuby,a,272,OpenPlay,2017,RightFoot,8262,Hamburger SV,Augsburg,1,0,2017-08-19 14:30:00,Alfred Finnbogason,Pass,Hamburger SV,Augsburg,2017-08-19 14:30:00
165917,10,MissedShots,0.9369999694824219,0.5270000076293946,0.06382949650287628,Jonathan Schmid,a,81,OpenPlay,2017,Head,8262,Hamburger SV,Augsburg,1,0,2017-08-19 14:30:00,Philipp Max,Aerial,Hamburger SV,Augsburg,2017-08-19 14:30:00
165918,13,MissedShots,0.9390000152587891,0.605,0.01749439910054207,Jeffrey Gouweleeuw,a,2665,FromCorner,2017,Head,8262,Hamburger SV,Augsburg,1,0,2017-08-19 14:30:00,Philipp Max,Aerial,Hamburger SV,Augsburg,2017-08-19 14:30:00
165919,15,MissedShots,0.8119999694824219,0.5220000076293946,0.07288339734077454,Ja-Cheol Koo,a,271,SetPiece,2017,RightFoot,8262,Hamburger SV,Augsburg,1,0,2017-08-19 14:30:00,Martin Hinteregger,LayOff,Hamburger SV,Augsburg,2017-08-19 14:30:00
165922,28,MissedShots,0.8119999694824219,0.7130000305175781,0.024546200409531593,Michael Gregoritsch,a,171,OpenPlay,2017,LeftFoot,8262,Hamburger SV,Augsburg,1,0,2017-08-19 14:30:00,Alfred Finnbogason,Pass,Hamburger SV,Augsburg,2017-08-19 14:30:00
165923,31,MissedShots,0.745999984741211,0.34599998474121096,0.05171160027384758,Michael Gregoritsch,a,171,DirectFreekick,2017,LeftFoot,8262,Hamburger SV,Augsburg,1,0,2017-08-19 14:30:00,,Standard,Hamburger SV,Augsburg,2017-08-19 14:30:00
165924,32,SavedShot,0.8959999847412109,0.595999984741211,0.036971401423215866,Alfred Finnbogason,a,2655,OpenPlay,2017,Head,8262,Hamburger SV,Augsburg,1,0,2017-08-19 14:30:00,Philipp Max,Cross,Hamburger SV,Augsburg,2017-08-19 14:30:00
165925,42,MissedShots,0.8419999694824218,0.655,0.041547201573848724,Philipp Max,a,267,FromCorner,2017,LeftFoot,8262,Hamburger SV,Augsburg,1,0,2017-08-19 14:30:00,Martin Hinteregger,Pass,Hamburger SV,Augsburg,2017-08-19 14:30:00
165928,56,BlockedShot,0.8019999694824219,0.3340000152587891,0.021128999069333076,Daniel Baier,a,268,FromCorner,2017,RightFoot,8262,Hamburger SV,Augsburg,1,0,2017-08-19 14:30:00,,None,Hamburger SV,Augsburg,2017-08-19 14:30:00
165929,60,MissedShots,0.9169999694824219,0.549000015258789,0.04132559895515442,Alfred Finnbogason,a,2655,OpenPlay,2017,Head,8262,Hamburger SV,Augsburg,1,0,2017-08-19 14:30:00,Daniel Baier,Aerial,Hamburger SV,Augsburg,2017-08-19 14:30:00
